Date,Close,bol_upp,bol_mid,bol_low,macd_line,macd_signal,macd_histogram,rsi_val,y,diff,1hot
1991-08-01,187.0,180.108,140.7,101.292,9.708,3.454,6.254,90.286,193.0,6.0,1.0
1991-08-02,193.0,189.136,144.1,99.064,11.906,5.144,6.761,91.529,195.0,2.0,1.0
1991-08-05,195.0,196.828,147.8,98.772,13.652,6.846,6.806,91.926,183.5,-11.5,0.0
1991-08-07,183.5,200.93,150.775,100.62,13.946,8.266,5.681,70.118,173.0,-10.5,0.0
1991-08-08,173.0,202.761,153.15,103.539,13.181,9.249,3.932,56.097,176.0,3.0,1.0
1991-08-09,176.0,204.889,155.375,105.861,12.67,9.933,2.737,58.812,174.5,-1.5,0.0
1991-08-12,174.5,206.435,157.5,108.565,12.006,10.348,1.659,56.786,180.0,5.5,1.0
1991-08-13,180.0,208.376,159.825,111.274,11.788,10.636,1.152,62.283,180.0,0.0,0.0
1991-08-14,180.0,210.015,162.025,114.035,11.483,10.805,0.677,62.283,183.5,3.5,1.0
1991-08-16,183.5,211.112,164.7,118.288,11.392,10.923,0.469,65.953,195.0,11.5,1.0
1991-08-19,195.0,213.462,167.85,122.238,12.108,11.16,0.948,75.127,185.0,-10.0,0.0
1991-08-20,185.0,213.279,170.55,127.821,11.733,11.274,0.459,59.138,178.0,-7.0,0.0
1991-08-21,178.0,211.252,172.95,134.648,10.748,11.169,-0.421,50.464,188.0,10.0,1.0
1991-08-22,188.0,208.376,175.95,143.524,10.651,11.065,-0.415,60.109,194.0,6.0,1.0
1991-08-23,194.0,206.07,178.875,151.68,10.932,11.039,-0.107,64.847,204.0,10.0,1.0
1991-08-26,204.0,205.336,181.975,158.614,11.826,11.196,0.63,71.384,195.0,-9.0,0.0
1991-08-27,195.0,203.281,184.15,165.019,11.673,11.291,0.382,59.83,200.0,5.0,1.0
1991-08-28,200.0,204.388,185.8,167.212,11.819,11.397,0.422,63.606,182.0,-18.0,0.0
1991-08-30,182.0,204.174,186.125,168.076,10.363,11.19,-0.827,45.745,175.0,-7.0,0.0
1991-09-03,175.0,204.247,186.075,167.903,8.546,10.661,-2.115,40.626,173.0,-2.0,0.0
1991-09-04,173.0,204.453,185.375,166.297,6.865,9.902,-3.037,39.181,178.0,5.0,1.0
1991-09-05,178.0,203.62,184.625,165.63,5.869,9.096,-3.226,44.842,175.0,-3.0,0.0
1991-09-06,175.0,202.426,183.625,164.824,4.783,8.233,-3.45,42.127,172.0,-3.0,0.0
1991-09-10,172.0,202.557,183.05,163.543,3.637,7.314,-3.677,39.376,179.0,7.0,1.0
1991-09-13,179.0,202.385,183.35,164.315,3.257,6.502,-3.245,48.44,182.0,3.0,1.0
1991-09-16,182.0,202.384,183.65,164.916,3.161,5.834,-2.673,51.989,171.5,-10.5,0.0
1991-09-17,171.5,202.587,183.5,164.413,2.213,5.11,-2.897,40.68,161.0,-10.5,0.0
1991-09-18,161.0,204.103,182.55,160.997,0.607,4.209,-3.603,32.518,164.0,3.0,1.0
1991-09-20,164.0,204.835,181.75,158.665,-0.419,3.284,-3.703,36.705,164.5,0.5,1.0
1991-09-24,164.5,205.112,180.8,156.488,-1.178,2.391,-3.57,37.451,164.5,0.0,0.0
1991-09-25,164.5,203.663,179.275,154.887,-1.76,1.561,-3.321,37.451,166.0,1.5,1.0
1991-09-26,166.0,203.249,178.325,153.401,-2.075,0.834,-2.909,40.264,175.0,9.0,1.0
1991-09-27,175.0,203.143,178.175,153.207,-1.581,0.351,-1.932,54.447,182.0,7.0,1.0
1991-09-30,182.0,202.488,177.875,153.262,-0.618,0.157,-0.775,62.449,182.0,0.0,0.0
1991-10-01,182.0,200.793,177.275,153.757,0.144,0.155,-0.01,62.449,177.5,-4.5,0.0
1991-10-03,177.5,195.834,175.95,156.066,0.381,0.2,0.181,54.287,171.0,-6.5,0.0
1991-10-04,171.0,192.584,174.75,156.916,0.043,0.168,-0.125,44.578,172.0,1.0,1.0
1991-10-07,172.0,186.66,173.35,160.04,-0.142,0.106,-0.248,46.283,162.5,-9.5,0.0
1991-10-09,162.5,185.873,172.375,158.877,-1.043,-0.124,-0.92,34.609,165.5,3.0,1.0
1991-10-10,165.5,185.675,171.9,158.125,-1.498,-0.399,-1.1,40.113,166.0,0.5,1.0
1991-10-11,166.0,185.561,171.55,157.539,-1.798,-0.678,-1.119,41.067,161.0,-5.0,0.0
1991-10-14,161.0,185.12,170.7,156.28,-2.411,-1.025,-1.386,34.691,158.5,-2.5,0.0
1991-10-15,158.5,185.123,169.875,154.627,-3.063,-1.433,-1.631,31.839,163.5,5.0,1.0
1991-10-16,163.5,184.921,169.45,153.979,-3.14,-1.774,-1.366,42.708,164.5,1.0,1.0
1991-10-18,164.5,183.662,168.725,153.788,-3.085,-2.036,-1.049,44.741,162.0,-2.5,0.0
1991-10-21,162.0,181.557,167.725,153.893,-3.206,-2.27,-0.936,40.586,162.0,0.0,0.0
1991-10-22,162.0,181.188,167.25,153.312,-3.265,-2.469,-0.796,40.586,161.5,-0.5,0.0
1991-10-23,161.5,181.167,167.275,153.383,-3.313,-2.638,-0.675,39.607,163.0,1.5,1.0
1991-10-24,163.0,181.174,167.225,153.276,-3.194,-2.749,-0.445,44.263,161.0,-2.0,0.0
1991-10-26,161.0,181.229,167.05,152.871,-3.223,-2.844,-0.379,39.569,168.5,7.5,1.0
1991-10-29,168.5,181.39,167.25,153.11,-2.611,-2.798,0.186,58.575,165.0,-3.5,0.0
1991-10-30,165.0,181.366,167.2,153.034,-2.382,-2.714,0.333,50.092,166.5,1.5,1.0
1991-10-31,166.5,180.457,166.775,153.093,-2.055,-2.582,0.528,53.427,168.5,2.0,1.0
1991-11-01,168.5,177.81,166.1,154.39,-1.615,-2.389,0.774,57.769,169.0,0.5,1.0
1991-11-05,169.0,174.609,165.45,156.291,-1.213,-2.154,0.941,58.875,167.5,-1.5,0.0
1991-11-08,167.5,172.24,164.95,157.66,-1.004,-1.924,0.92,53.982,165.0,-2.5,0.0
1991-11-11,165.0,171.363,164.65,157.937,-1.028,-1.745,0.717,46.542,161.0,-4.0,0.0
1991-11-12,161.0,170.035,164.1,158.165,-1.354,-1.666,0.313,37.102,161.0,0.0,0.0
1991-11-13,161.0,170.082,164.025,157.968,-1.594,-1.652,0.058,37.102,160.0,-1.0,0.0
1991-11-14,160.0,170.02,163.75,157.48,-1.844,-1.69,-0.153,34.756,156.5,-3.5,0.0
1991-11-15,156.5,170.23,163.275,156.32,-2.297,-1.812,-0.486,27.686,155.0,-1.5,0.0
1991-11-18,155.0,170.805,162.975,155.145,-2.746,-1.999,-0.748,25.155,163.5,8.5,1.0
1991-11-19,163.5,170.768,163.225,155.682,-2.389,-2.077,-0.312,53.153,163.0,-0.5,0.0
1991-11-20,163.0,170.742,163.2,155.658,-2.121,-2.086,-0.036,51.837,160.5,-2.5,0.0
1991-11-22,160.5,170.609,163.0,155.391,-2.087,-2.086,-0.001,45.357,156.5,-4.0,0.0
1991-11-26,156.5,170.865,162.725,154.585,-2.356,-2.14,-0.216,36.853,157.0,0.5,1.0
1991-11-27,157.0,171.007,162.475,153.943,-2.499,-2.212,-0.287,38.516,156.5,-0.5,0.0
1991-11-28,156.5,171.16,162.225,153.29,-2.623,-2.294,-0.329,37.38,156.0,-0.5,0.0
1991-11-29,156.0,171.221,161.875,152.529,-2.73,-2.381,-0.349,36.15,155.0,-1.0,0.0
1991-12-02,155.0,171.412,161.575,151.738,-2.863,-2.478,-0.385,33.599,154.0,-1.0,0.0
1991-12-03,154.0,170.675,160.85,151.025,-3.014,-2.585,-0.429,31.069,155.0,1.0,1.0
1991-12-04,155.0,170.303,160.35,150.397,-3.018,-2.671,-0.346,36.579,153.0,-2.0,0.0
1991-12-05,153.0,169.703,159.675,149.647,-3.146,-2.766,-0.38,30.882,152.0,-1.0,0.0
1991-12-06,152.0,168.53,158.85,149.17,-3.291,-2.871,-0.42,28.336,145.0,-7.0,0.0
1991-12-09,145.0,167.961,157.65,147.339,-3.925,-3.082,-0.843,17.01,145.0,0.0,0.0
1991-12-10,145.0,167.214,156.525,145.836,-4.377,-3.341,-1.036,17.01,145.0,0.0,0.0
1991-12-11,145.0,166.611,155.525,144.439,-4.681,-3.609,-1.072,17.01,143.0,-2.0,0.0
1991-12-12,143.0,166.716,154.625,142.534,-5.026,-3.892,-1.134,14.471,136.0,-7.0,0.0
1991-12-16,136.0,167.661,153.375,139.089,-5.797,-4.273,-1.524,9.029,132.0,-4.0,0.0
1991-12-17,132.0,168.791,151.975,135.159,-6.654,-4.75,-1.905,7.235,130.0,-2.0,0.0
1991-12-18,130.0,169.957,150.65,131.343,-7.41,-5.282,-2.128,6.491,133.0,3.0,1.0
1991-12-19,133.0,170.268,149.55,128.832,-7.678,-5.761,-1.917,20.62,130.0,-3.0,0.0
1991-12-20,130.0,169.251,147.875,126.499,-8.039,-6.217,-1.823,17.559,133.0,3.0,1.0
1991-12-23,133.0,167.491,146.375,125.259,-7.992,-6.572,-1.42,29.616,132.0,-1.0,0.0
1991-12-24,132.0,165.898,144.95,124.002,-7.943,-6.846,-1.097,28.039,132.0,0.0,0.0
1992-01-01,132.0,164.695,143.725,122.755,-7.815,-7.04,-0.775,28.039,138.0,6.0,1.0
1992-01-02,138.0,162.918,142.775,122.632,-7.147,-7.061,-0.085,49.515,140.0,2.0,1.0
1992-01-03,140.0,161.051,141.95,122.849,-6.382,-6.925,0.543,54.713,136.0,-4.0,0.0
1992-01-06,136.0,159.02,140.95,122.88,-6.029,-6.746,0.717,44.209,130.0,-6.0,0.0
1992-01-07,130.0,157.125,139.7,122.275,-6.163,-6.629,0.467,33.182,127.0,-3.0,0.0
1992-01-08,127.0,155.287,138.35,121.413,-6.437,-6.591,0.154,29.008,136.0,9.0,1.0
1992-01-09,136.0,152.428,137.4,122.372,-5.86,-6.445,0.585,50.543,154.0,18.0,1.0
1992-01-13,154.0,152.702,137.45,122.198,-3.905,-5.937,2.032,70.909,152.0,-2.0,0.0
1992-01-14,152.0,152.702,137.45,122.198,-2.489,-5.247,2.758,67.353,157.0,5.0,1.0
1992-01-15,157.0,155.358,138.05,120.742,-0.952,-4.388,3.436,71.478,152.0,-5.0,0.0
1992-01-16,152.0,156.562,138.4,120.238,-0.136,-3.538,3.402,62.382,156.5,4.5,1.0
1992-01-20,156.5,158.679,138.975,119.271,0.864,-2.657,3.521,66.773,150.0,-6.5,0.0
1992-01-21,150.0,159.572,139.325,119.078,1.119,-1.902,3.021,55.899,150.0,0.0,0.0
1992-01-22,150.0,160.75,140.025,119.3,1.306,-1.26,2.567,55.899,156.0,6.0,1.0
1992-01-23,156.0,162.757,141.225,119.693,1.917,-0.625,2.542,63.253,153.0,-3.0,0.0
1992-01-24,153.0,163.839,142.375,120.911,2.134,-0.073,2.207,57.702,151.0,-2.0,0.0
1992-01-27,151.0,164.593,143.275,121.957,2.12,0.365,1.754,54.053,151.0,0.0,0.0
1992-01-29,151.0,164.948,144.325,123.702,2.085,0.709,1.376,54.053,153.0,2.0,1.0
1992-01-30,153.0,165.572,145.325,125.078,2.193,1.006,1.187,57.621,151.0,-2.0,0.0
1992-01-31,151.0,165.653,146.275,126.897,2.094,1.224,0.87,52.882,160.0,9.0,1.0
1992-02-03,160.0,166.755,147.675,128.595,2.71,1.521,1.189,66.981,160.0,0.0,0.0
1992-02-04,160.0,168.042,148.775,129.508,3.161,1.849,1.312,66.981,158.0,-2.0,0.0
1992-02-05,158.0,168.897,149.675,130.453,3.32,2.143,1.177,61.534,156.0,-2.0,0.0
1992-02-06,156.0,168.96,150.675,132.39,3.246,2.364,0.883,56.255,141.0,-15.0,0.0
1992-02-07,141.0,167.436,151.225,135.014,1.955,2.282,-0.327,32.285,150.0,9.0,1.0
1992-02-10,150.0,163.95,152.375,140.8,1.64,2.154,-0.514,47.71,151.0,1.0,1.0
1992-02-12,151.0,161.818,153.125,144.432,1.453,2.013,-0.56,49.194,150.0,-1.0,0.0
1992-02-13,150.0,161.717,152.925,144.133,1.211,1.853,-0.642,47.634,180.0,30.0,1.0
1992-02-17,180.0,169.264,154.325,139.386,3.4,2.162,1.238,75.033,177.0,-3.0,0.0
1992-02-18,177.0,173.373,155.325,137.277,4.838,2.698,2.14,70.761,173.0,-4.0,0.0
1992-02-19,173.0,175.984,156.375,136.766,5.59,3.276,2.314,65.062,175.0,2.0,1.0
1992-02-20,175.0,178.606,157.3,135.994,6.275,3.876,2.399,66.613,175.5,0.5,1.0
1992-02-21,175.5,181.061,158.575,136.089,6.78,4.457,2.323,67.036,174.0,-1.5,0.0
1992-02-24,174.0,182.887,159.775,136.663,6.978,4.961,2.018,64.224,178.0,4.0,1.0
1992-02-26,178.0,185.288,160.875,136.462,7.374,5.443,1.93,68.313,192.0,14.0,1.0
1992-02-27,192.0,190.59,162.825,135.06,8.716,6.098,2.618,78.32,197.0,5.0,1.0
1992-02-28,197.0,196.19,165.125,134.06,10.068,6.892,3.176,80.816,220.0,23.0,1.0
1992-02-29,220.0,207.393,168.575,129.757,12.846,8.083,4.763,88.094,272.5,52.5,1.0
1992-03-02,272.5,234.377,174.55,114.723,19.065,10.279,8.786,94.044,302.5,30.0,1.0
1992-03-03,302.5,263.78,182.125,100.47,26.113,13.446,12.667,95.52,342.5,40.0,1.0
1992-03-09,342.5,299.086,191.25,83.414,34.528,17.662,16.866,96.757,312.5,-30.0,0.0
1992-03-10,312.5,318.346,198.875,79.404,38.335,21.797,16.538,78.1,300.0,-12.5,0.0
1992-03-11,300.0,331.92,205.975,80.03,39.883,25.414,14.469,71.474,305.0,5.0,1.0
1992-03-12,305.0,344.448,213.425,82.402,41.041,28.54,12.501,72.549,302.5,-2.5,0.0
1992-03-13,302.5,353.631,221.5,89.369,41.28,31.088,10.193,71.005,300.0,-2.5,0.0
1992-03-16,300.0,361.071,229.0,96.929,40.798,33.03,7.769,69.304,300.0,0.0,0.0
1992-03-17,300.0,366.794,236.45,106.106,39.956,34.415,5.541,69.304,282.5,-17.5,0.0
1992-03-18,282.5,368.286,243.075,117.864,37.444,35.021,2.423,56.653,302.5,20.0,1.0
1992-03-20,302.5,373.4,249.2,125.0,36.645,35.346,1.299,65.063,375.0,72.5,1.0
1992-03-24,375.0,390.429,259.1,127.771,41.385,36.554,4.831,80.714,390.0,15.0,1.0
1992-03-25,390.0,407.057,269.95,132.843,45.824,38.408,7.416,82.577,377.5,-12.5,0.0
1992-03-27,377.5,417.566,280.075,142.584,47.782,40.282,7.499,75.558,427.5,50.0,1.0
1992-03-30,427.5,435.883,292.675,149.467,52.76,42.778,9.982,82.445,437.5,10.0,1.0
1992-03-31,437.5,451.55,305.85,160.15,56.857,45.594,11.263,83.517,432.5,-5.0,0.0
1992-04-02,432.5,461.692,318.575,175.458,59.02,48.279,10.741,80.675,402.5,-30.0,0.0
1992-04-03,402.5,463.732,329.1,194.468,57.649,50.153,7.496,65.295,360.0,-42.5,0.0
1992-04-06,360.0,457.139,337.25,217.361,52.527,50.628,1.899,49.781,352.5,-7.5,0.0
1992-04-07,352.5,450.38,343.875,237.37,47.318,49.966,-2.648,47.484,415.0,62.5,1.0
1992-04-08,415.0,456.461,351.0,245.539,47.683,49.509,-1.826,63.624,405.0,-10.0,0.0
1992-04-10,405.0,461.625,356.125,250.625,46.627,48.933,-2.305,60.208,387.5,-17.5,0.0
1992-04-13,387.5,464.568,358.375,252.182,43.873,47.921,-4.047,54.319,435.0,47.5,1.0
1992-04-22,435.0,473.643,364.5,255.357,45.005,47.338,-2.333,65.031,360.0,-75.0,0.0
1992-04-28,360.0,472.393,367.5,262.607,39.396,45.749,-6.354,45.565,332.5,-27.5,0.0
1992-04-29,332.5,471.003,368.875,266.747,32.358,43.071,-10.713,40.443,360.0,27.5,1.0
1992-04-30,360.0,469.138,371.75,274.362,28.669,40.191,-11.521,47.281,312.5,-47.5,0.0
1992-05-06,312.5,467.968,372.375,276.782,21.664,36.485,-14.822,38.476,325.0,12.5,1.0
1992-05-07,325.0,465.827,373.625,281.423,16.925,32.573,-15.648,41.769,298.75,-26.25,0.0
1992-05-11,298.75,463.491,374.438,285.384,10.925,28.244,-17.318,36.974,270.0,-28.75,0.0
1992-05-12,270.0,468.344,372.812,277.281,3.807,23.356,-19.549,32.29,301.25,31.25,1.0
1992-05-13,301.25,469.853,369.125,268.397,0.679,18.821,-18.142,41.573,296.25,-5.0,0.0
1992-05-14,296.25,469.699,364.438,259.176,-2.178,14.621,-16.799,40.547,298.75,2.5,1.0
1992-05-18,298.75,469.528,360.5,251.472,-4.192,10.859,-15.05,41.382,310.0,11.25,1.0
1992-05-19,310.0,461.084,354.625,248.166,-4.825,7.722,-12.547,45.365,310.0,0.0,0.0
1992-05-20,310.0,448.927,348.25,247.573,-5.266,5.124,-10.39,45.365,300.0,-10.0,0.0
1992-05-22,300.0,436.212,341.625,247.038,-6.349,2.83,-9.178,41.989,300.0,0.0,0.0
1992-05-25,300.0,428.265,336.5,244.735,-7.125,0.839,-7.964,41.989,300.0,0.0,0.0
1992-05-26,300.0,425.951,333.5,241.049,-7.652,-0.859,-6.793,41.989,287.5,-12.5,0.0
1992-05-27,287.5,424.442,330.25,236.058,-8.975,-2.482,-6.492,36.738,285.0,-2.5,0.0
1992-05-28,285.0,411.003,323.75,236.497,-10.108,-4.008,-6.101,35.707,280.0,-5.0,0.0
1992-05-29,280.0,397.886,317.5,237.114,-11.28,-5.462,-5.818,33.536,280.0,0.0,0.0
1992-06-01,280.0,386.989,312.125,237.261,-12.07,-6.784,-5.286,33.536,290.0,10.0,1.0
1992-06-02,290.0,352.915,304.875,256.835,-11.753,-7.777,-3.975,42.796,280.0,-10.0,0.0
1992-06-03,280.0,342.48,300.875,259.27,-12.168,-8.656,-3.513,36.869,270.0,-10.0,0.0
1992-06-04,270.0,338.738,297.75,256.762,-13.153,-9.555,-3.598,31.789,275.0,5.0,1.0
1992-06-05,275.0,323.452,293.5,263.548,-13.376,-10.319,-3.057,36.812,277.5,2.5,1.0
1992-06-08,277.5,321.112,291.75,262.388,-13.199,-10.895,-2.303,39.387,275.0,-2.5,0.0
1992-06-09,275.0,314.981,289.25,263.519,-13.109,-11.338,-1.771,37.618,262.5,-12.5,0.0
1992-06-10,262.5,315.365,287.438,259.51,-13.886,-11.847,-2.038,29.877,230.0,-32.5,0.0
1992-06-25,230.0,322.768,285.438,248.107,-16.929,-12.864,-4.065,18.473,205.0,-25.0,0.0
1992-07-15,205.0,331.67,280.625,229.58,-21.115,-14.514,-6.601,13.798,203.75,-1.25,0.0
1992-07-16,203.75,336.896,276.0,215.104,-24.254,-16.462,-7.792,13.6,210.0,6.25,1.0
1992-07-17,210.0,338.147,271.562,204.978,-25.938,-18.357,-7.58,20.223,215.0,5.0,1.0
1992-07-20,215.0,335.376,266.812,198.249,-26.562,-19.998,-6.564,25.494,217.5,2.5,1.0
1992-07-21,217.5,330.964,262.188,193.411,-26.55,-21.309,-5.241,28.23,210.0,-7.5,0.0
1992-07-22,210.0,327.811,257.688,187.564,-26.836,-22.414,-4.422,25.046,195.0,-15.0,0.0
1992-07-23,195.0,324.906,252.438,179.969,-27.951,-23.521,-4.429,19.874,211.25,16.25,1.0
1992-07-27,211.25,319.061,248.0,176.939,-27.209,-24.259,-2.95,36.314,215.0,3.75,1.0
1992-07-28,215.0,314.34,244.375,174.41,-26.019,-24.611,-1.408,39.613,205.0,-10.0,0.0
1992-07-29,205.0,309.705,240.375,171.045,-25.588,-24.806,-0.782,34.167,195.0,-10.0,0.0
1992-07-30,195.0,305.648,236.125,166.602,-25.756,-24.996,-0.76,29.489,202.5,7.5,1.0
1992-07-31,202.5,300.096,232.25,164.404,-24.996,-24.996,0.0,36.959,198.75,-3.75,0.0
1992-08-03,198.75,291.323,227.688,164.052,-24.415,-24.88,0.465,34.83,192.5,-6.25,0.0
1992-08-04,192.5,283.756,223.312,162.869,-24.18,-24.74,0.56,31.357,177.5,-15.0,0.0
1992-08-05,177.5,278.239,218.688,159.136,-24.917,-24.775,-0.142,24.572,166.25,-11.25,0.0
1992-08-06,166.25,270.984,213.25,155.516,-26.108,-25.042,-1.066,20.696,181.25,15.0,1.0
1992-08-07,181.25,259.252,208.438,157.623,-25.547,-25.143,-0.404,36.182,197.5,16.25,1.0
1992-08-10,197.5,244.704,204.562,164.421,-23.52,-24.818,1.299,48.702,203.75,6.25,1.0
1992-08-11,203.75,231.095,201.625,172.155,-21.165,-24.088,2.923,52.811,206.25,2.5,1.0
1992-08-12,206.25,226.849,200.438,174.026,-18.88,-23.046,4.166,54.493,222.5,16.25,1.0
1992-08-14,222.5,229.462,201.312,173.163,-15.577,-21.552,5.975,64.094,238.75,16.25,1.0
1992-08-17,238.75,235.824,203.062,170.301,-11.516,-19.545,8.029,71.123,236.25,-2.5,0.0
1992-08-18,236.25,240.261,204.375,168.489,-8.403,-17.317,8.914,68.734,236.25,0.0,0.0
1992-08-19,236.25,243.82,205.438,167.055,-5.868,-15.027,9.159,68.734,232.5,-3.75,0.0
1992-08-20,232.5,246.117,206.188,166.258,-4.114,-12.844,8.73,64.414,240.0,7.5,1.0
1992-08-21,240.0,250.379,207.688,164.996,-2.095,-10.694,8.6,68.922,247.5,7.5,1.0
1992-08-24,247.5,256.066,210.312,164.559,0.109,-8.534,8.643,72.885,235.0,-12.5,0.0
1992-08-25,235.0,258.569,211.5,164.431,0.838,-6.659,7.497,58.531,228.75,-6.25,0.0
1992-08-26,228.75,259.87,212.188,164.505,0.901,-5.147,6.048,52.559,238.75,10.0,1.0
1992-08-27,238.75,262.857,213.875,164.893,1.737,-3.77,5.508,60.079,237.5,-1.25,0.0
1992-08-28,237.5,265.222,216.0,166.778,2.273,-2.562,4.835,58.736,240.0,2.5,1.0
1992-09-01,240.0,267.783,217.875,167.967,2.867,-1.476,4.343,60.76,237.5,-2.5,0.0
1992-09-02,237.5,269.603,219.812,170.022,3.099,-0.561,3.66,57.506,242.5,5.0,1.0
1992-09-03,242.5,271.344,222.312,173.281,3.645,0.28,3.365,62.18,242.5,0.0,0.0
1992-09-04,242.5,270.537,225.562,180.588,4.032,1.031,3.001,62.18,253.75,11.25,1.0
1992-09-07,253.75,266.934,229.938,192.941,5.186,1.862,3.324,71.554,250.0,-3.75,0.0
1992-09-08,250.0,263.453,233.375,203.297,5.732,2.636,3.096,65.327,246.25,-3.75,0.0
1992-09-09,246.25,261.182,235.812,210.443,5.795,3.267,2.527,59.365,250.0,3.75,1.0
1992-09-11,250.0,259.268,238.125,216.982,6.078,3.829,2.248,63.236,270.0,20.0,1.0
1992-09-14,270.0,261.419,241.312,221.206,7.825,4.629,3.197,76.823,288.75,18.75,1.0
1992-09-15,288.75,272.144,244.625,217.106,10.601,5.823,4.778,83.443,295.0,6.25,1.0
1992-09-16,295.0,282.807,247.438,212.068,13.154,7.289,5.864,85.082,291.25,-3.75,0.0
1992-09-17,291.25,290.149,250.188,210.226,14.704,8.772,5.932,79.625,297.5,6.25,1.0
1992-09-18,297.5,297.834,253.25,208.666,16.25,10.268,5.983,81.862,287.5,-10.0,0.0
1992-09-21,287.5,301.959,256.0,210.041,16.479,11.51,4.969,68.067,293.75,6.25,1.0
1992-09-22,293.75,306.936,258.688,210.439,16.968,12.602,4.367,71.527,291.25,-2.5,0.0
1992-09-24,291.25,310.922,260.875,210.828,16.959,13.473,3.486,68.12,281.25,-10.0,0.0
1992-09-28,281.25,312.468,263.188,213.907,15.961,13.971,1.99,55.844,271.25,-10.0,0.0
1992-09-29,271.25,311.934,265.312,218.691,14.2,14.017,0.183,46.23,286.25,15.0,1.0
1992-09-30,286.25,313.443,267.688,221.932,13.854,13.984,-0.13,58.573,288.75,2.5,1.0
1992-10-01,288.75,314.607,270.25,225.893,13.625,13.912,-0.287,60.325,276.25,-12.5,0.0
1992-10-06,276.25,314.117,272.062,230.008,12.293,13.588,-1.295,48.496,271.25,-5.0,0.0
1992-10-08,271.25,312.548,273.75,234.952,10.711,13.013,-2.302,44.471,278.75,7.5,1.0
1992-10-09,278.75,311.494,275.562,239.631,9.947,12.4,-2.453,51.446,263.75,-15.0,0.0
1992-10-12,263.75,309.573,276.625,243.677,8.039,11.527,-3.489,39.885,266.25,2.5,1.0
1992-10-13,266.25,308.817,277.25,245.683,6.652,10.552,-3.901,42.375,253.75,-12.5,0.0
1992-10-14,253.75,308.361,277.438,246.514,4.492,9.34,-4.848,34.202,253.75,0.0,0.0
1992-10-15,253.75,307.291,277.812,248.334,2.748,8.022,-5.273,34.202,243.75,-10.0,0.0
1992-10-20,243.75,308.322,277.5,246.678,0.554,6.528,-5.975,28.373,228.75,-15.0,0.0
1992-10-21,228.75,313.128,275.438,237.747,-2.369,4.749,-7.118,21.91,235.0,6.25,1.0
1992-10-22,235.0,313.946,272.75,231.554,-4.133,2.972,-7.106,29.618,235.0,0.0,0.0
1992-10-25,235.0,312.82,269.75,226.68,-5.468,1.284,-6.752,29.618,225.0,-10.0,0.0
1992-10-28,225.0,312.623,266.438,220.252,-7.25,-0.423,-6.827,24.472,223.75,-1.25,0.0
1992-10-29,223.75,310.251,262.75,215.249,-8.662,-2.071,-6.592,23.874,222.5,-1.25,0.0
1992-10-30,222.5,308.734,259.5,210.266,-9.77,-3.61,-6.16,23.219,253.75,31.25,1.0
1992-11-03,253.75,304.052,257.5,210.948,-8.034,-4.495,-3.539,57.136,256.25,2.5,1.0
1992-11-04,256.25,299.508,255.75,211.992,-6.383,-4.873,-1.51,58.816,248.75,-7.5,0.0
1992-11-05,248.75,296.28,254.125,211.97,-5.615,-5.021,-0.594,51.792,275.0,26.25,1.0
1992-11-06,275.0,296.82,254.312,211.805,-2.855,-4.588,1.733,67.477,276.25,1.25,1.0
1992-11-09,276.25,294.952,253.812,212.673,-0.56,-3.782,3.222,68.048,250.0,-26.25,0.0
1992-11-11,250.0,289.594,251.875,214.156,-0.85,-3.196,2.346,47.734,253.75,3.75,1.0
1992-11-12,253.75,286.709,250.75,214.791,-0.769,-2.71,1.942,50.185,253.75,0.0,0.0
1992-11-13,253.75,284.563,249.875,215.187,-0.696,-2.307,1.612,50.185,243.75,-10.0,0.0
1992-11-18,243.75,280.105,248.125,216.145,-1.429,-2.132,0.703,43.022,228.75,-15.0,0.0
1992-11-19,228.75,278.584,246.375,214.166,-3.183,-2.342,-0.841,34.499,236.25,7.5,1.0
1992-11-20,236.25,275.962,244.875,213.788,-3.923,-2.658,-1.265,41.217,236.25,0.0,0.0
1992-11-23,236.25,275.02,244.0,212.98,-4.458,-3.018,-1.44,41.217,236.25,0.0,0.0
1992-11-24,236.25,273.974,243.125,212.276,-4.826,-3.38,-1.447,41.217,236.25,0.0,0.0
1992-11-25,236.25,273.749,242.75,211.751,-5.06,-3.716,-1.344,41.217,227.5,-8.75,0.0
1992-11-26,227.5,273.81,242.688,211.565,-5.883,-4.149,-1.734,34.005,227.5,0.0,0.0
1992-11-27,227.5,274.0,242.312,210.625,-6.461,-4.612,-1.85,34.005,235.0,7.5,1.0
1992-11-30,235.0,274.0,242.312,210.625,-6.242,-4.938,-1.305,44.99,240.0,5.0,1.0
1992-12-01,240.0,273.718,243.062,212.407,-5.601,-5.07,-0.53,51.234,243.75,3.75,1.0
1992-12-02,243.75,273.34,244.062,214.785,-4.735,-5.003,0.268,55.596,250.0,6.25,1.0
1992-12-03,250.0,272.983,245.438,217.892,-3.504,-4.704,1.199,62.113,260.0,10.0,1.0
1992-12-04,260.0,273.829,245.75,217.671,-1.702,-4.103,2.401,70.19,237.5,-22.5,0.0
1992-12-10,237.5,272.666,244.812,216.959,-2.066,-3.696,1.63,45.183,237.5,0.0,0.0
1992-12-11,237.5,272.223,244.25,216.277,-2.328,-3.422,1.095,45.183,230.0,-7.5,0.0
